"website_id","session_id","visit_id","event_id","hostname","browser","os","device","screen","language","country","region","city","url_path","url_query","utm_source","utm_medium","utm_campaign","utm_content","utm_term","referrer_path","referrer_query","referrer_domain","page_title","gclid","fbclid","msclkid","ttclid","li_fat_id","twclid","event_type","event_name","tag","distinct_id","created_at","job_id"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","4c3b4feb-9409-5881-a4c6-83acb92261e3","ba297425-8859-45de-a146-6fc5e76919d3","4e162323-99de-4eee-a2b2-567a2e9f6c3b","localhost","safari","Mac OS","laptop","1470x956","en-GB","BD","BD-C","Mirpur","/popular-areas/wari","","","","","","","/","","","","","","","","","",1,"","","","2023-05-20 17:04:05","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","4c3b4feb-9409-5881-a4c6-83acb92261e3","ba297425-8859-45de-a146-6fc5e76919d3","44df5265-34ec-49e1-8e38-0d5a6321a5d1","localhost","safari","Mac OS","laptop","1470x956","en-GB","BD","BD-C","Mirpur","/popular-areas/wari","","","","","","","/popular-areas/wari","","localhost","","","","","","","",1,"","","","2023-05-20 17:12:36","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","4c3b4feb-9409-5881-a4c6-83acb92261e3","cbb4d973-ead3-4db3-b246-746b53adf054","1da4adc7-e3fb-4e69-a1cc-ec665a713069","localhost","safari","Mac OS","laptop","1470x956","en-GB","BD","BD-C","Mirpur","/popular-areas/wari/pizzaburg-wari","","","","","","","/popular-areas/wari","","","","","","","","","",1,"","","","2023-05-20 04:45:43","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","4c3b4feb-9409-5881-a4c6-83acb92261e3","d27dbf1a-896b-4bed-b529-e994898e5cad","f90a9750-0d4c-4030-8f99-739445eea95b","localhost","safari","Mac OS","laptop","1470x956","en-GB","BD","BD-C","Mirpur","/popular-areas/wari/pizzaburg-wari","","","","","","","/popular-areas/wari","","","","","","","","","",1,"","","","2023-05-20 16:55:28","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","4c3b4feb-9409-5881-a4c6-83acb92261e3","aa28ea24-745a-499c-a530-cd2abe713012","8c9b1382-3c14-41f2-975e-a399178963e0","localhost","safari","Mac OS","laptop","1470x956","en-GB","BD","BD-C","Mirpur","/","","","","","","","/popular-areas/uttara","","","","","","","","","",1,"","","","2023-05-21 09:21:47","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","061bb46e-9b27-5dfb-8ad1-99c6945607b5","3b36741e-00ae-4b2a-989f-b5c2784dfeab","ba8ce6a3-6bc3-48bd-bff6-fcac12a29f98","dev.offerkhao.com","chrome","Linux","desktop","1920x1080","en-US","BD","BD-C","Dhaka","/","","","","","","","","","","","","","","","","",1,"","","","2023-05-21 09:32:19","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","061bb46e-9b27-5dfb-8ad1-99c6945607b5","3b36741e-00ae-4b2a-989f-b5c2784dfeab","f604ca9d-6d0c-4682-9e9b-ab29952ef91a","dev.offerkhao.com","chrome","Linux","desktop","1920x1080","en-US","BD","BD-C","Dhaka","/","","","","","","","/popular-areas/banasree","","","","","","","","","",1,"","","","2023-05-21 09:34:14","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","4c3b4feb-9409-5881-a4c6-83acb92261e3","aa28ea24-745a-499c-a530-cd2abe713012","ae6b3882-6013-4ccc-aefa-cf0bac8eb2db","localhost","safari","Mac OS","laptop","1470x956","en-GB","BD","BD-C","Mirpur","/","","","","","","","/popular-areas/banasree","","","","","","","","","",1,"","","","2023-05-21 09:45:45","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","061bb46e-9b27-5dfb-8ad1-99c6945607b5","3b36741e-00ae-4b2a-989f-b5c2784dfeab","e926a994-ff1c-4a48-bda4-beb2eecba8df","dev.offerkhao.com","chrome","Linux","desktop","1920x1080","en-US","BD","BD-C","Dhaka","/","","","","","","","","","","","","","","","","",1,"","","","2023-05-21 09:52:04","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","4c3b4feb-9409-5881-a4c6-83acb92261e3","aa28ea24-745a-499c-a530-cd2abe713012","e83850c0-8495-4553-9352-e6fd8d70c479","localhost","safari","Mac OS","laptop","1470x956","en-GB","BD","BD-C","Mirpur","/","","","","","","","/popular-areas/banasree","","","","","","","","","",1,"","","","2023-05-21 09:55:50","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","4c3b4feb-9409-5881-a4c6-83acb92261e3","aa28ea24-745a-499c-a530-cd2abe713012","097603fa-aeae-44af-9610-b2fb854a53e8","localhost","safari","Mac OS","laptop","1470x956","en-GB","BD","BD-C","Mirpur","/","","","","","","","/popular-areas/banasree","","","","","","","","","",1,"","","","2023-05-21 09:55:57","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","4c3b4feb-9409-5881-a4c6-83acb92261e3","20f2032b-9f73-4fc5-9947-d1da3b3a7651","60daf746-da6a-4b14-9bc3-d6efd2543a1d","localhost","safari","Mac OS","laptop","1470x956","en-GB","BD","BD-C","Mirpur","/","","","","","","","/popular-areas/mirpur","","","","","","","","","",1,"","","","2023-05-21 15:43:09","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","4c3b4feb-9409-5881-a4c6-83acb92261e3","20f2032b-9f73-4fc5-9947-d1da3b3a7651","1c2e3065-cc4e-4e80-b7ae-6a1dfb3204fe","localhost","safari","Mac OS","laptop","1470x956","en-GB","BD","BD-C","Mirpur","/","","","","","","","/popular-areas/banasree","","","","","","","","","",1,"","","","2023-05-21 15:53:54","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","4c3b4feb-9409-5881-a4c6-83acb92261e3","20f2032b-9f73-4fc5-9947-d1da3b3a7651","ff2aad78-860a-4157-9262-aed465e2ab99","localhost","safari","Mac OS","laptop","1470x956","en-GB","BD","BD-C","Mirpur","/","","","","","","","/popular-areas/banasree","","","","","","","","","",1,"","","","2023-05-21 15:53:58","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","4c3b4feb-9409-5881-a4c6-83acb92261e3","20f2032b-9f73-4fc5-9947-d1da3b3a7651","a2b008d2-717c-431e-901e-3f5c8b165739","localhost","safari","Mac OS","laptop","1470x956","en-GB","BD","BD-C","Mirpur","/","","","","","","","/popular-areas/wari","","","","","","","","","",1,"","","","2023-05-21 15:54:11","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","4c3b4feb-9409-5881-a4c6-83acb92261e3","20f2032b-9f73-4fc5-9947-d1da3b3a7651","9194263c-b44f-4e18-9b8e-17e0c676511d","localhost","safari","Mac OS","laptop","1470x956","en-GB","BD","BD-C","Mirpur","/","","","","","","","/popular-areas/uttara","","","","","","","","","",1,"","","","2023-05-21 15:55:17","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","4c3b4feb-9409-5881-a4c6-83acb92261e3","20f2032b-9f73-4fc5-9947-d1da3b3a7651","216186d1-f02c-49e9-9c1d-58ae32f1fb60","localhost","safari","Mac OS","laptop","1470x956","en-GB","BD","BD-C","Mirpur","/","","","","","","","/popular-areas/dhanmondi","","","","","","","","","",1,"","","","2023-05-21 15:58:47","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","4c3b4feb-9409-5881-a4c6-83acb92261e3","5af726d4-1ee0-4f27-aef8-23926e4863bd","af5d6ed7-b831-4af5-8bf4-3c5005eb688e","localhost","safari","Mac OS","laptop","1470x956","en-GB","BD","BD-C","Mirpur","/","","","","","","","/popular-areas/baily-road","","","","","","","","","",1,"","","","2023-05-21 16:01:59","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","4c3b4feb-9409-5881-a4c6-83acb92261e3","5af726d4-1ee0-4f27-aef8-23926e4863bd","4e9ec2d6-923c-46de-a681-5e0eb0aef7e9","localhost","safari","Mac OS","laptop","1470x956","en-GB","BD","BD-C","Mirpur","/","","","","","","","/popular-areas/khilgaon","","","","","","","","","",1,"","","","2023-05-21 16:02:06","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","4c3b4feb-9409-5881-a4c6-83acb92261e3","5af726d4-1ee0-4f27-aef8-23926e4863bd","6df943ad-991f-4192-a1dc-7f0cb4ba29b2","localhost","safari","Mac OS","laptop","1470x956","en-GB","BD","BD-C","Mirpur","/","","","","","","","/popular-areas/wari","","","","","","","","","",1,"","","","2023-05-21 16:07:57","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","4c3b4feb-9409-5881-a4c6-83acb92261e3","5af726d4-1ee0-4f27-aef8-23926e4863bd","8bfa2d27-f8b9-409e-976b-87234f1e919f","localhost","safari","Mac OS","laptop","1470x956","en-GB","BD","BD-C","Mirpur","/","","","","","","","/popular-areas/wari","","","","","","","","","",1,"","","","2023-05-21 16:08:04","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","4c3b4feb-9409-5881-a4c6-83acb92261e3","5af726d4-1ee0-4f27-aef8-23926e4863bd","03b2418d-89fb-4c23-b6cc-6d6d91ab8c86","localhost","safari","Mac OS","laptop","1470x956","en-GB","BD","BD-C","Mirpur","/","","","","","","","/popular-areas/banasree","","","","","","","","","",1,"","","","2023-05-21 16:08:11","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","4c3b4feb-9409-5881-a4c6-83acb92261e3","5af726d4-1ee0-4f27-aef8-23926e4863bd","5245b1b2-8f3b-425c-8b6d-694e9b8aabe3","localhost","safari","Mac OS","laptop","1470x956","en-GB","BD","BD-C","Mirpur","/","","","","","","","/popular-areas/khilgaon","","","","","","","","","",1,"","","","2023-05-21 16:08:18","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","4c3b4feb-9409-5881-a4c6-83acb92261e3","5af726d4-1ee0-4f27-aef8-23926e4863bd","5af57857-1924-405b-87b3-f9b4ec64f4e7","localhost","safari","Mac OS","laptop","1470x956","en-GB","BD","BD-C","Mirpur","/","","","","","","","/popular-areas/dhanmondi","","","","","","","","","",1,"","","","2023-05-21 16:09:01","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","4c3b4feb-9409-5881-a4c6-83acb92261e3","5af726d4-1ee0-4f27-aef8-23926e4863bd","74a09f5d-d053-4e79-b320-b7bfe0977b39","localhost","safari","Mac OS","laptop","1470x956","en-GB","BD","BD-C","Mirpur","/","","","","","","","/popular-areas/gulshan","","","","","","","","","",1,"","","","2023-05-21 16:09:11","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","4c3b4feb-9409-5881-a4c6-83acb92261e3","5af726d4-1ee0-4f27-aef8-23926e4863bd","8f7f011b-da84-4797-b4af-e06d9231a164","localhost","safari","Mac OS","laptop","1470x956","en-GB","BD","BD-C","Mirpur","/","","","","","","","/popular-areas/mirpur","","","","","","","","","",1,"","","","2023-05-21 16:09:18","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","4c3b4feb-9409-5881-a4c6-83acb92261e3","5af726d4-1ee0-4f27-aef8-23926e4863bd","332c9a19-d7a4-4b99-8622-4b56da0d91f6","localhost","safari","Mac OS","laptop","1470x956","en-GB","BD","BD-C","Mirpur","/","","","","","","","/popular-areas/uttara","","","","","","","","","",1,"","","","2023-05-21 16:09:25","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","4c3b4feb-9409-5881-a4c6-83acb92261e3","5af726d4-1ee0-4f27-aef8-23926e4863bd","a3b7da32-b791-4c7e-a166-a55df75646aa","localhost","safari","Mac OS","laptop","1470x956","en-GB","BD","BD-C","Mirpur","/","","","","","","","/popular-areas/banani","","","","","","","","","",1,"","","","2023-05-21 16:09:30","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","4c3b4feb-9409-5881-a4c6-83acb92261e3","5af726d4-1ee0-4f27-aef8-23926e4863bd","e24ac389-072a-4036-8531-7f322520364f","localhost","safari","Mac OS","laptop","1470x956","en-GB","BD","BD-C","Mirpur","/","","","","","","","/popular-areas/baily-road","","","","","","","","","",1,"","","","2023-05-21 16:10:07","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","4c3b4feb-9409-5881-a4c6-83acb92261e3","5af726d4-1ee0-4f27-aef8-23926e4863bd","51fcf82d-74d4-46da-8bc0-65f2053d36e5","localhost","safari","Mac OS","laptop","1470x956","en-GB","BD","BD-C","Mirpur","/","","","","","","","/popular-areas/dhanmondi","","","","","","","","","",1,"","","","2023-05-21 16:10:12","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","4c3b4feb-9409-5881-a4c6-83acb92261e3","5af726d4-1ee0-4f27-aef8-23926e4863bd","d077c696-7bb1-49ae-a50d-39064742419a","localhost","safari","Mac OS","laptop","1470x956","en-GB","BD","BD-C","Mirpur","/","","","","","","","/popular-areas/baily-road","","","","","","","","","",1,"","","","2023-05-21 16:10:37","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","4c3b4feb-9409-5881-a4c6-83acb92261e3","5af726d4-1ee0-4f27-aef8-23926e4863bd","5cfdd2bb-fbf2-4ada-a680-1681ef534c42","localhost","safari","Mac OS","laptop","1470x956","en-GB","BD","BD-C","Mirpur","/","","","","","","","/popular-areas/mohammadpur","","","","","","","","","",1,"","","","2023-05-21 16:10:49","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","4c3b4feb-9409-5881-a4c6-83acb92261e3","5af726d4-1ee0-4f27-aef8-23926e4863bd","aa5b967d-f712-4ebe-b91d-2aa68dfe9037","localhost","safari","Mac OS","laptop","1470x956","en-GB","BD","BD-C","Mirpur","/","","","","","","","/popular-areas/baily-road","","","","","","","","","",1,"","","","2023-05-21 16:10:57","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","4c3b4feb-9409-5881-a4c6-83acb92261e3","5af726d4-1ee0-4f27-aef8-23926e4863bd","8abc31bc-8dd3-4306-b575-5501e9385fa8","localhost","safari","Mac OS","laptop","1470x956","en-GB","BD","BD-C","Mirpur","/","","","","","","","/popular-areas/bashundhara-ra","","","","","","","","","",1,"","","","2023-05-21 16:12:32","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","4c3b4feb-9409-5881-a4c6-83acb92261e3","5af726d4-1ee0-4f27-aef8-23926e4863bd","e722ee38-a461-4da6-aa50-0f156dd57157","localhost","safari","Mac OS","laptop","1470x956","en-GB","BD","BD-C","Mirpur","/","","","","","","","/popular-areas/bashundhara","","","","","","","","","",1,"","","","2023-05-21 16:14:08","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","4c3b4feb-9409-5881-a4c6-83acb92261e3","5af726d4-1ee0-4f27-aef8-23926e4863bd","9d00f833-9808-4c92-b4ba-2fbfbbe47842","localhost","safari","Mac OS","laptop","1470x956","en-GB","BD","BD-C","Mirpur","/","","","","","","","/popular-areas/mirpur","","","","","","","","","",1,"","","","2023-05-21 16:25:30","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","4c3b4feb-9409-5881-a4c6-83acb92261e3","5af726d4-1ee0-4f27-aef8-23926e4863bd","1ca7738e-6d02-4e10-8e1c-20a4d2409935","localhost","safari","Mac OS","laptop","1470x956","en-GB","BD","BD-C","Mirpur","/","","","","","","","/popular-areas/banasree","","","","","","","","","",1,"","","","2023-05-21 16:26:31","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","4c3b4feb-9409-5881-a4c6-83acb92261e3","5af726d4-1ee0-4f27-aef8-23926e4863bd","c54e86f6-394d-4039-b90e-6b3e8fdc353b","localhost","safari","Mac OS","laptop","1470x956","en-GB","BD","BD-C","Mirpur","/","","","","","","","/popular-areas/banasree/tasty-treat","","","","","","","","","",1,"","","","2023-05-21 16:39:07","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","4c3b4feb-9409-5881-a4c6-83acb92261e3","e1445c93-ef8a-4576-923b-06716c4cc9ed","33176cf6-502b-47ec-943f-5cc62fd20d77","localhost","safari","Mac OS","laptop","1470x956","en-GB","BD","BD-C","Mirpur","/","","","","","","","","","","","","","","","","",1,"","","","2023-05-21 17:05:12","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","061bb46e-9b27-5dfb-8ad1-99c6945607b5","2f8c6bb2-0d3f-4acf-8c3e-412bf43eaec7","c479027a-8fd1-40ea-b68b-71ce94ac550f","dev.offerkhao.com","chrome","Linux","desktop","1920x1080","en-US","BD","BD-C","Dhaka","/","","","","","","","","","","","","","","","","",1,"","","","2023-05-21 17:17:01","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","061bb46e-9b27-5dfb-8ad1-99c6945607b5","2f8c6bb2-0d3f-4acf-8c3e-412bf43eaec7","d359c38b-83c6-4cbe-98dc-70361bdccbd6","dev.offerkhao.com","chrome","Linux","desktop","1920x1080","en-US","BD","BD-C","Dhaka","/","","","","","","","","","","","","","","","","",1,"","","","2023-05-21 17:46:18","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","061bb46e-9b27-5dfb-8ad1-99c6945607b5","2f8c6bb2-0d3f-4acf-8c3e-412bf43eaec7","57adbf37-88ff-4c41-b58a-64bad4e39949","dev.offerkhao.com","chrome","Linux","desktop","1920x1080","en-US","BD","BD-C","Dhaka","/","","","","","","","/popular-areas/khilgaon","","","","","","","","","",1,"","","","2023-05-21 17:51:30","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","09083420-efb0-5fc1-8873-42ff2ed9a14d","d1ed787b-508e-4629-9d99-08a8d9c3e852","2880bb30-b2d2-4d65-b022-aa092a2676c6","localhost","chrome","Linux","desktop","1920x1080","en-US","BD","BD-C","Dhaka","/","","","","","","","","","","","","","","","","",1,"","","","2023-05-21 17:59:48","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","09083420-efb0-5fc1-8873-42ff2ed9a14d","d1ed787b-508e-4629-9d99-08a8d9c3e852","a9b1f1c6-55f6-463d-9341-9859072bcedb","localhost","chrome","Linux","desktop","1920x1080","en-US","BD","BD-C","Dhaka","/","","","","","","","/","","localhost","","","","","","","",1,"","","","2023-05-21 17:59:53","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","09083420-efb0-5fc1-8873-42ff2ed9a14d","810de25c-ead7-4c89-a93a-ddcbe51f36ef","c029a827-1ea6-4869-961e-8854e922a226","localhost","chrome","Linux","desktop","1920x1080","en-US","BD","BD-C","Dhaka","/","","","","","","","/popular-areas/khilgaon/chillox","","","","","","","","","",1,"","","","2023-05-21 18:00:39","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","09083420-efb0-5fc1-8873-42ff2ed9a14d","810de25c-ead7-4c89-a93a-ddcbe51f36ef","c5b712b0-34c5-4403-a3c5-7e0b4f4db8d2","localhost","chrome","Linux","desktop","1920x1080","en-US","BD","BD-C","Dhaka","/","","","","","","","/popular-areas/khilgaon","","","","","","","","","",1,"","","","2023-05-21 18:01:40","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","09083420-efb0-5fc1-8873-42ff2ed9a14d","810de25c-ead7-4c89-a93a-ddcbe51f36ef","7564521d-10c1-4477-92d5-d5e89d69a531","localhost","chrome","Linux","desktop","1920x1080","en-US","BD","BD-C","Dhaka","/","","","","","","","/popular-areas/bashundhara","","","","","","","","","",1,"","","","2023-05-21 18:01:53","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","4c3b4feb-9409-5881-a4c6-83acb92261e3","4c9d4975-3e71-4fcb-82cc-da24832ba11e","31abfcae-d114-43a5-af0c-6081e6af0d0f","localhost","safari","Mac OS","laptop","1470x956","en-GB","BD","BD-C","Mirpur","/#target-component","","","","","","","/","","","","","","","","","",1,"","","","2023-05-21 08:36:36","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","061bb46e-9b27-5dfb-8ad1-99c6945607b5","3b36741e-00ae-4b2a-989f-b5c2784dfeab","51370e6a-4594-4917-ba29-f9bbc3c87802","dev.offerkhao.com","chrome","Linux","desktop","1920x1080","en-US","BD","BD-C","Dhaka","/#target-component","","","","","","","/","","","","","","","","","",1,"","","","2023-05-21 09:52:26","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","4c3b4feb-9409-5881-a4c6-83acb92261e3","20f2032b-9f73-4fc5-9947-d1da3b3a7651","16a2a15c-a6dc-4bab-9ebc-0acb064749ca","localhost","safari","Mac OS","laptop","1470x956","en-GB","BD","BD-C","Mirpur","/popular-areas/baily-road","","","","","","","/","","","","","","","","","",1,"","","","2023-05-21 15:58:55","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","4c3b4feb-9409-5881-a4c6-83acb92261e3","5af726d4-1ee0-4f27-aef8-23926e4863bd","4c6998fb-7ba4-4eb9-ac50-00e105279b55","localhost","safari","Mac OS","laptop","1470x956","en-GB","BD","BD-C","Mirpur","/popular-areas/baily-road","","","","","","","/","","","","","","","","","",1,"","","","2023-05-21 16:09:33","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","4c3b4feb-9409-5881-a4c6-83acb92261e3","5af726d4-1ee0-4f27-aef8-23926e4863bd","70a8572a-b5c4-4fbf-b538-30ab46676588","localhost","safari","Mac OS","laptop","1470x956","en-GB","BD","BD-C","Mirpur","/popular-areas/baily-road","","","","","","","/","","","","","","","","","",1,"","","","2023-05-21 16:10:15","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","4c3b4feb-9409-5881-a4c6-83acb92261e3","5af726d4-1ee0-4f27-aef8-23926e4863bd","8b36ae19-2a66-4bcf-80c8-c5662de73434","localhost","safari","Mac OS","laptop","1470x956","en-GB","BD","BD-C","Mirpur","/popular-areas/baily-road","","","","","","","/popular-areas/banasree","","localhost","","","","","","","",1,"","","","2023-05-21 16:10:33","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","4c3b4feb-9409-5881-a4c6-83acb92261e3","5af726d4-1ee0-4f27-aef8-23926e4863bd","092f1d52-a7ca-430d-ba89-3473e64fc5c1","localhost","safari","Mac OS","laptop","1470x956","en-GB","BD","BD-C","Mirpur","/popular-areas/baily-road","","","","","","","/","","","","","","","","","",1,"","","","2023-05-21 16:10:53","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","4c3b4feb-9409-5881-a4c6-83acb92261e3","5af726d4-1ee0-4f27-aef8-23926e4863bd","07924328-c17b-468e-bdfe-5a3fb28dfd22","localhost","safari","Mac OS","laptop","1470x956","en-GB","BD","BD-C","Mirpur","/popular-areas/banani","","","","","","","/","","","","","","","","","",1,"","","","2023-05-21 16:09:27","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","a64aae47-595b-5c7f-b1cf-f073a8000eaa","7cd9ad4b-d70c-4c51-93c4-4c45a7cd4771","f98e2d30-0b4d-4041-870c-02738a04e316","dev.offerkhao.com","safari","Mac OS","laptop","1470x956","en-GB","BD","BD-C","Mirpur","/popular-areas/banasree","","","","","","","/","","","","","","","","","",1,"","","","2023-05-21 09:27:07","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","a64aae47-595b-5c7f-b1cf-f073a8000eaa","7cd9ad4b-d70c-4c51-93c4-4c45a7cd4771","10ddbfab-24b3-447b-951f-3a853e9d59a7","dev.offerkhao.com","safari","Mac OS","laptop","1470x956","en-GB","BD","BD-C","Mirpur","/popular-areas/banasree","","","","","","","/","","","","","","","","","",1,"","","","2023-05-21 09:27:08","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","061bb46e-9b27-5dfb-8ad1-99c6945607b5","3b36741e-00ae-4b2a-989f-b5c2784dfeab","f0d7acb9-01a2-4f5e-9e6b-a24cc914d3ce","dev.offerkhao.com","chrome","Linux","desktop","1920x1080","en-US","BD","BD-C","Dhaka","/popular-areas/banasree","","","","","","","/","","","","","","","","","",1,"","","","2023-05-21 09:33:18","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","061bb46e-9b27-5dfb-8ad1-99c6945607b5","3b36741e-00ae-4b2a-989f-b5c2784dfeab","344345c0-7b80-4986-ac2e-7a6f61814594","dev.offerkhao.com","chrome","Linux","desktop","1920x1080","en-US","BD","BD-C","Dhaka","/popular-areas/banasree","","","","","","","/popular-areas/banasree/pasta-club-south-banasree","","","","","","","","","",1,"","","","2023-05-21 09:33:22","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","4c3b4feb-9409-5881-a4c6-83acb92261e3","aa28ea24-745a-499c-a530-cd2abe713012","32afd746-551d-43f4-bf77-009f3ab58788","localhost","safari","Mac OS","laptop","1470x956","en-GB","BD","BD-C","Mirpur","/popular-areas/banasree","","","","","","","","","","","","","","","","",1,"","","","2023-05-21 09:45:35","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","4c3b4feb-9409-5881-a4c6-83acb92261e3","aa28ea24-745a-499c-a530-cd2abe713012","645d41fb-839c-40dc-952a-d82bf94f57cf","localhost","safari","Mac OS","laptop","1470x956","en-GB","BD","BD-C","Mirpur","/popular-areas/banasree","","","","","","","/","","","","","","","","","",1,"","","","2023-05-21 09:47:03","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","4c3b4feb-9409-5881-a4c6-83acb92261e3","aa28ea24-745a-499c-a530-cd2abe713012","cb3e3f18-ecca-47d6-99a1-6fe4b025f651","localhost","safari","Mac OS","laptop","1470x956","en-GB","BD","BD-C","Mirpur","/popular-areas/banasree","","","","","","","/popular-areas/banasree","","localhost","","","","","","","",1,"","","","2023-05-21 09:55:45","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","4c3b4feb-9409-5881-a4c6-83acb92261e3","aa28ea24-745a-499c-a530-cd2abe713012","d6faead8-b9c5-478b-be43-c20e72f81059","localhost","safari","Mac OS","laptop","1470x956","en-GB","BD","BD-C","Mirpur","/popular-areas/banasree","","","","","","","/","","","","","","","","","",1,"","","","2023-05-21 09:55:55","00000000-0000-0000-0000-000000000000"
